trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
3218,False,"{'a': 0.001, 'e': 0.04007510341313073}",20,0,34.23637979402707,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3219,False,"{'a': 0.001, 'e': 0.040035048340591795}",20,7,26.693507786868597,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3220,False,"{'a': 0.001, 'e': 0.03999503330310454}",20,11,20.974490562784087,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3221,False,"{'a': 0.001, 'e': 0.039955058260653896}",20,11,15.843189610827856,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3222,False,"{'a': 0.001, 'e': 0.03991512317326487}",20,15,10.51782120199962,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3223,False,"{'a': 0.001, 'e': 0.039875228001002336}",35,17,26.633201477224624,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
3224,False,"{'a': 0.001, 'e': 0.03983537270397113}",20,14,10.020875886471861,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3225,False,"{'a': 0.001, 'e': 0.039795557242315927}",25,13,20.155091775922145,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3226,False,"{'a': 0.001, 'e': 0.039755781576221304}",25,16,20.922983131501795,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3227,False,"{'a': 0.001, 'e': 0.03971604566591157}",20,11,17.563845246373205,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3228,False,"{'a': 0.001, 'e': 0.0396763494716508}",20,11,16.872391348792878,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3229,False,"{'a': 0.001, 'e': 0.0396366929537428}",20,8,23.82199577301276,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3230,False,"{'a': 0.001, 'e': 0.03959707607253108}",20,14,12.640316047154824,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3231,False,"{'a': 0.001, 'e': 0.039557498788398725}",20,10,-20.908946588447908,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
3232,False,"{'a': 0.001, 'e': 0.039517961061768456}",20,4,23.33366964824046,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3233,False,"{'a': 0.001, 'e': 0.039478462853102525}",25,0,40.81857618505394,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3234,False,"{'a': 0.001, 'e': 0.03943900412290276}",25,18,16.59351412205773,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3235,False,"{'a': 0.001, 'e': 0.03939958483171039}",25,0,40.14312229350549,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3236,False,"{'a': 0.001, 'e': 0.03936020494010615}",20,14,11.090214631292508,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3237,False,"{'a': 0.001, 'e': 0.039320864408710104}",20,13,14.955720152615655,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3238,False,"{'a': 0.001, 'e': 0.03928156319818176}",30,14,21.178514882085757,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
3239,False,"{'a': 0.001, 'e': 0.03924230126921989}",30,12,30.925704614772712,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3240,False,"{'a': 0.001, 'e': 0.03920307858256256}",20,16,7.180529819778944,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3241,False,"{'a': 0.001, 'e': 0.039163895098987066}",25,17,12.960780391255497,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3242,False,"{'a': 0.001, 'e': 0.03912475077930995}",30,6,45.179383765444506,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
3243,False,"{'a': 0.001, 'e': 0.03908564558438687}",30,12,36.302889270325956,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3244,False,"{'a': 0.001, 'e': 0.039046579475112635}",25,13,22.998574486261326,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3245,False,"{'a': 0.001, 'e': 0.03900755241242111}",25,16,15.35781879832771,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3246,False,"{'a': 0.001, 'e': 0.03896856435728526}",20,10,18.824719990945574,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3247,False,"{'a': 0.001, 'e': 0.038929615270717026}",25,13,12.678630425314507,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
3248,False,"{'a': 0.001, 'e': 0.0388907051137673}",30,10,32.38175093674313,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3249,False,"{'a': 0.001, 'e': 0.03885183384752591}",25,13,21.935827875172937,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3250,False,"{'a': 0.001, 'e': 0.03881300143312163}",20,10,16.324727545158197,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3251,False,"{'a': 0.001, 'e': 0.03877420783172201}",20,12,13.329481462228694,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3252,False,"{'a': 0.001, 'e': 0.03873545300453345}",25,17,15.43433265648386,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3253,False,"{'a': 0.001, 'e': 0.038696736912801115}",25,8,32.462849817936345,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3254,False,"{'a': 0.001, 'e': 0.03865805951780893}",25,17,14.075313981251263,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
