trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
370,False,"{'a': 0.01, 'e': 0.024972002042276155}",25,0,39.04856956665183,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
371,False,"{'a': 0.01, 'e': 0.024723526470339388}",30,16,23.604132059715504,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
372,False,"{'a': 0.01, 'e': 0.02447752327165267}",20,1,27.136487938765402,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
373,False,"{'a': 0.01, 'e': 0.024233967845691113}",25,0,35.240775555766206,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
374,False,"{'a': 0.01, 'e': 0.023992835836709175}",20,0,26.381790435220736,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
375,False,"{'a': 0.01, 'e': 0.023754103131304997}",25,0,35.37089266306291,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
376,False,"{'a': 0.01, 'e': 0.023517745856009107}",20,6,18.74191063048582,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
377,False,"{'a': 0.01, 'e': 0.023283740374897}",20,2,26.17593928676466,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
378,False,"{'a': 0.01, 'e': 0.02305206328722557}",30,3,40.37272178410068,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
379,False,"{'a': 0.01, 'e': 0.02282269142509297}",20,8,22.98991371619023,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
380,False,"{'a': 0.01, 'e': 0.022595601851121864}",20,0,30.256697070843252,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
381,False,"{'a': 0.01, 'e': 0.02237077185616559}",20,7,21.646986861559142,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
382,False,"{'a': 0.01, 'e': 0.022148178957037315}",20,0,29.660969634029104,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
383,False,"{'a': 0.01, 'e': 0.02192780089426161}",20,8,22.20427246879103,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
384,False,"{'a': 0.01, 'e': 0.02170961562984857}",25,1,39.216538964018525,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
385,False,"{'a': 0.01, 'e': 0.021493601345089923}",30,10,35.498183189403896,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
386,False,"{'a': 0.01, 'e': 0.02127973643837717}",20,0,30.302028731090918,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
387,False,"{'a': 0.01, 'e': 0.021067999523041434}",20,9,18.199761064185086,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
388,False,"{'a': 0.01, 'e': 0.02085836942521472}",20,11,16.038456062612035,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
389,False,"{'a': 0.01, 'e': 0.020650825181712566}",25,0,39.057211420156854,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
390,False,"{'a': 0.01, 'e': 0.020445346037937653}",20,7,9.983957603306381,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
391,False,"{'a': 0.01, 'e': 0.02024191144580439}",20,0,31.372730095056372,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
392,False,"{'a': 0.01, 'e': 0.020040501061684014}",30,16,25.257605340096628,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
393,False,"{'a': 0.01, 'e': 0.019841094744370288}",30,0,41.82987145466052,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
394,False,"{'a': 0.01, 'e': 0.019643672553065292}",30,0,35.13145834522963,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
395,False,"{'a': 0.01, 'e': 0.01944821474538539}",20,1,30.153824887339685,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
396,False,"{'a': 0.01, 'e': 0.01925470177538692}",20,0,32.06792641663564,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
397,False,"{'a': 0.01, 'e': 0.019063114291611637}",30,22,14.932906374358888,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
398,False,"{'a': 0.01, 'e': 0.018873433135151486}",25,12,17.579665596842528,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
399,False,"{'a': 0.01, 'e': 0.018685639337732773}",30,19,20.838201445259468,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
400,False,"{'a': 0.01, 'e': 0.018499714119819242}",20,7,21.69039967274126,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
401,False,"{'a': 0.01, 'e': 0.01831563888873418}",20,6,22.969818564381704,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
402,False,"{'a': 0.01, 'e': 0.018133395236801075}",20,3,26.0511216203285,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
403,False,"{'a': 0.01, 'e': 0.01795296493950285}",25,16,14.46223706180848,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,False,"{'a': 0.01, 'e': 0.01777432995365944}",20,16,9.302200796855406,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
405,False,"{'a': 0.01, 'e': 0.017597472415623393}",20,1,31.482005578551018,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
406,False,"{'a': 0.01, 'e': 0.017422374639493515}",20,0,28.861668494597016,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
407,False,"{'a': 0.01, 'e': 0.017249019115346265}",25,8,29.919013575007156,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
408,False,"{'a': 0.01, 'e': 0.017077388507484793}",20,0,31.26145181483678,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
409,False,"{'a': 0.01, 'e': 0.01690746565270528}",35,18,23.8504818014026,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
410,False,"{'a': 0.01, 'e': 0.016739233558580632}",30,0,6.223085596946673,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
411,False,"{'a': 0.01, 'e': 0.016572675401761255}",20,15,10.801964893438523,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
412,False,"{'a': 0.01, 'e': 0.016407774526292645}",30,0,51.843648000617236,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
413,False,"{'a': 0.01, 'e': 0.01624451444194987}",35,18,25.05111002456099,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.01, 'e': 0.016082878822588433}",30,9,37.4188370707592,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
415,False,"{'a': 0.01, 'e': 0.015922851504511698}",25,8,4.924868262964863,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
416,False,"{'a': 0.01, 'e': 0.015764416484854486}",30,0,-7.526848860704275,"{0: 28, 1: 1, 2: 0, 3: 0, 4: 1}",1
417,False,"{'a': 0.01, 'e': 0.01560755791998283}",30,6,34.33299032799652,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
418,False,"{'a': 0.01, 'e': 0.015452260123909515}",30,8,38.221434965710436,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
419,False,"{'a': 0.01, 'e': 0.015298507566725518}",25,0,-7.1413646307195835,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
420,False,"{'a': 0.01, 'e': 0.01514628487304698}",20,8,21.82061693837744,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.01, 'e': 0.014995576820477703}",25,18,13.565060434312864,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
422,False,"{'a': 0.01, 'e': 0.014846368338086832}",30,21,18.364578949205217,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
423,False,"{'a': 0.01, 'e': 0.014698644504901784}",20,0,32.01282619876128,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
424,False,"{'a': 0.01, 'e': 0.014552390548416123}",30,0,44.12489314801972,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
425,False,"{'a': 0.01, 'e': 0.01440759184311235}",20,10,7.08969318542359,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
426,False,"{'a': 0.01, 'e': 0.014264233908999256}",25,11,22.270347740388896,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
427,False,"{'a': 0.01, 'e': 0.014122302410163962}",25,13,23.534352003876556,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
428,False,"{'a': 0.01, 'e': 0.013981783153338296}",20,8,20.566267710186835,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
429,False,"{'a': 0.01, 'e': 0.013842662086479501}",25,0,29.628932966665758,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
430,False,"{'a': 0.01, 'e': 0.013704925297364945}",25,0,31.546497475385642,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
431,False,"{'a': 0.01, 'e': 0.013568559012200934}",25,17,12.75065800957228,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
432,False,"{'a': 0.01, 'e': 0.013433549594245302}",20,12,12.8482278236527,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
433,False,"{'a': 0.01, 'e': 0.013299883542443767}",20,5,27.763284771957604,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,False,"{'a': 0.01, 'e': 0.013167547490079751}",20,11,16.306023965672324,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.01, 'e': 0.013036528203437736}",20,6,20.412623295688466,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.01, 'e': 0.012906812580479862}",25,0,31.889908518761093,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
437,False,"{'a': 0.01, 'e': 0.01277838764953576}",20,12,13.850913357293113,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.01, 'e': 0.012651240568005305}",25,0,34.19202845753091,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
439,False,"{'a': 0.01, 'e': 0.012525358621074385}",20,0,21.283268701815757,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
440,False,"{'a': 0.01, 'e': 0.012400729220443406}",25,15,17.925825811790276,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
441,False,"{'a': 0.01, 'e': 0.012277339903068436}",25,11,11.23713027789679,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
442,False,"{'a': 0.01, 'e': 0.012155178329914935}",20,13,15.983753106158767,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
443,False,"{'a': 0.01, 'e': 0.012034232284723775}",20,0,27.088593303484263,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.01, 'e': 0.011914489672789647}",20,0,5.117990213841813,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
445,False,"{'a': 0.01, 'e': 0.011795938519751562}",20,0,24.429618421739068,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
446,False,"{'a': 0.01, 'e': 0.011678566970395442}",30,1,-1.3390382827231126,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 1}",1
447,False,"{'a': 0.01, 'e': 0.011562363287468536}",20,16,9.696181410146508,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.01, 'e': 0.01144731585050571}",20,15,9.828379806521092,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
449,False,"{'a': 0.01, 'e': 0.011333413154667387}",20,0,27.146308157112543,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
450,False,"{'a': 0.01, 'e': 0.011220643809589084}",20,0,32.2840901626187,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
451,False,"{'a': 0.01, 'e': 0.011108996538242306}",35,12,0.49409383100961835,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
452,False,"{'a': 0.01, 'e': 0.010998460175806881}",20,0,32.04390070851989,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
453,False,"{'a': 0.01, 'e': 0.01088902366855444}",25,5,34.42021726652772,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
454,False,"{'a': 0.01, 'e': 0.010780676072743084}",25,19,13.83715070854815,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.01, 'e': 0.010673406553522925}",30,5,32.738144947448795,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",1
456,False,"{'a': 0.01, 'e': 0.010567204383852655}",20,8,21.494109957651947,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
457,False,"{'a': 0.01, 'e': 0.010462058943426795}",20,0,31.834416950284396,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
458,False,"{'a': 0.01, 'e': 0.010357959717613696}",20,5,22.629698502672976,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
459,False,"{'a': 0.01, 'e': 0.010254896296404022}",20,9,17.03496708534938,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.01, 'e': 0.010152858373369763}",20,11,19.737637239881863,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
461,False,"{'a': 0.01, 'e': 0.010051835744633576}",35,13,9.331906121061177,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
462,False,"{'a': 0.01, 'e': 0.00995181830784842}",25,8,26.353716575726526,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.01, 'e': 0.009852796061187257}",20,8,18.391943343907613,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
464,False,"{'a': 0.01, 'e': 0.009754759102342903}",30,12,-3.462404477910553,"{0: 16, 1: 0, 2: 0, 3: 2, 4: 0}",1
465,False,"{'a': 0.01, 'e': 0.009657697627537777}",25,7,32.5638601954827,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
466,False,"{'a': 0.01, 'e': 0.009561601930543505}",25,15,-4.986616207478195,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
467,False,"{'a': 0.01, 'e': 0.009466462401710323}",35,0,46.18571485345697,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
468,False,"{'a': 0.01, 'e': 0.009372269527006058}",20,9,22.88035996354131,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.01, 'e': 0.009279013887064744}",25,19,11.155127691083996,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,False,"{'a': 0.01, 'e': 0.009186686156244664}",20,0,25.141432151450267,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
471,False,"{'a': 0.01, 'e': 0.009095277101695816}",35,18,30.891723969180386,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.01, 'e': 0.00900477758243656}",25,0,38.997320666724725,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
473,False,"{'a': 0.01, 'e': 0.008915178548439553}",25,8,29.333788389038013,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,False,"{'a': 0.01, 'e': 0.008826471039726723}",25,8,27.755818551157045,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,False,"{'a': 0.01, 'e': 0.00873864618547329}",25,18,11.638745592854525,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
476,False,"{'a': 0.01, 'e': 0.008651695203120634}",20,3,28.799624605723846,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
477,False,"{'a': 0.01, 'e': 0.00856560939749806}",20,0,27.273047046826267,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
478,False,"{'a': 0.01, 'e': 0.00848038015995326}",30,7,39.91201521374991,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
479,False,"{'a': 0.01, 'e': 0.00839599896749147}",20,3,23.453869364076727,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
480,False,"{'a': 0.01, 'e': 0.008312457381923119}",25,0,31.32785920905186,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
481,False,"{'a': 0.01, 'e': 0.00822974704902003}",25,7,30.627430120822112,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
482,False,"{'a': 0.01, 'e': 0.008147859697679982}",25,17,13.75107983715694,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.01, 'e': 0.008066787139099614}",20,0,32.25602621427908,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
484,False,"{'a': 0.01, 'e': 0.007986521265955502}",25,0,37.63023076241239,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
485,False,"{'a': 0.01, 'e': 0.007907054051593441}",25,6,34.02923976358472,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.01, 'e': 0.007828377549225767}",20,8,25.75670773115499,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
487,False,"{'a': 0.01, 'e': 0.007750483891136692}",25,6,35.027039684510164,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.01, 'e': 0.007673365287895489}",20,13,9.529528005643513,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,False,"{'a': 0.01, 'e': 0.007597014027577567}",20,0,22.610412823422124,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.01, 'e': 0.00752142247499327}",25,0,38.28800256676184,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
491,False,"{'a': 0.01, 'e': 0.007446583070924338}",30,0,38.221376553985976,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
492,False,"{'a': 0.01, 'e': 0.007372488331368012}",20,0,24.970526771460186,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
493,False,"{'a': 0.01, 'e': 0.007299130846788583}",20,3,27.710098137515793,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
494,False,"{'a': 0.01, 'e': 0.0072265032813764625}",20,10,-24.615473590858578,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
495,False,"{'a': 0.01, 'e': 0.007154598372314579}",25,18,10.300529432744716,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
496,False,"{'a': 0.01, 'e': 0.0070834089290521185}",25,15,21.14797622008546,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
497,False,"{'a': 0.01, 'e': 0.007012927832585425}",25,8,26.160595205833822,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,False,"{'a': 0.01, 'e': 0.0069431480347461145}",20,1,31.97363040272881,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
499,False,"{'a': 0.01, 'e': 0.006874062557496248}",20,8,20.964601873747974,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,False,"{'a': 0.01, 'e': 0.006805664492230543}",25,0,23.986950244941447,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
501,False,"{'a': 0.01, 'e': 0.006737946999085467}",30,21,16.105403192055828,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
502,False,"{'a': 0.01, 'e': 0.006670903306255274}",20,14,9.533607596313,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
503,False,"{'a': 0.01, 'e': 0.006604526709314805}",25,13,18.725545139757447,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
504,False,"{'a': 0.01, 'e': 0.006538810570549064}",25,1,30.816105942807667,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
505,False,"{'a': 0.01, 'e': 0.006473748318289405}",30,13,20.692008272626797,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
506,False,"{'a': 0.01, 'e': 0.006409333446256383}",25,11,26.38237314376688,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.01, 'e': 0.00634555951290911}",25,0,35.02645030007377,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
508,False,"{'a': 0.01, 'e': 0.006282420140801118}",30,10,37.18281928929969,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
509,False,"{'a': 0.01, 'e': 0.006219909015942573}",25,14,19.010220819691796,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
510,False,"{'a': 0.01, 'e': 0.006158019887168897}",20,9,20.03337291170623,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
511,False,"{'a': 0.01, 'e': 0.006096746565515633}",20,0,31.498578756057377,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
512,False,"{'a': 0.01, 'e': 0.006036082923599565}",20,4,25.90506382647046,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
513,False,"{'a': 0.01, 'e': 0.005976022895005943}",20,6,0.5600495145240665,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
514,False,"{'a': 0.01, 'e': 0.005916560473681857}",25,13,19.866628225541383,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
515,False,"{'a': 0.01, 'e': 0.0058576897133356225}",25,1,33.362832133350715,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
516,False,"{'a': 0.01, 'e': 0.005799404726842141}",25,7,31.644326615185744,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
517,False,"{'a': 0.01, 'e': 0.005741699685654202}",20,9,18.760695639130418,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
518,False,"{'a': 0.01, 'e': 0.005684568819219595}",20,0,27.1452339777729,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
519,False,"{'a': 0.01, 'e': 0.005628006414404065}",25,15,16.936078947349305,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
520,False,"{'a': 0.01, 'e': 0.005572006814919993}",25,0,36.04567944847743,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
521,False,"{'a': 0.01, 'e': 0.0055165644207607716}",25,5,31.366511530995325,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
522,False,"{'a': 0.01, 'e': 0.005461673687640779}",25,5,36.1258457846463,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
523,False,"{'a': 0.01, 'e': 0.00540732912644096}",25,19,11.661137971580677,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
524,False,"{'a': 0.01, 'e': 0.005353525302659903}",25,17,11.136819140829079,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
525,False,"{'a': 0.01, 'e': 0.005300256835870402}",20,9,18.274406292193536,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
526,False,"{'a': 0.01, 'e': 0.005247518399181385}",25,3,37.51472954963261,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
527,False,"{'a': 0.01, 'e': 0.005195304718705231}",20,3,26.399860835705415,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
528,False,"{'a': 0.01, 'e': 0.005143610573030379}",25,0,36.783659119837736,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
529,False,"{'a': 0.01, 'e': 0.00509243079269919}",25,11,25.729296653658672,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
530,False,"{'a': 0.01, 'e': 0.005041760259690979}",25,19,11.435665877908878,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
531,False,"{'a': 0.01, 'e': 0.004991593906910217}",25,0,39.59405436526966,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1,True,"{'a': 0.0, 'e': 0.0}",30,12,30.33950950739774,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.0, 'e': 0.0}",20,0,30.22246285912159,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3,True,"{'a': 0.0, 'e': 0.0}",25,4,28.555264625705266,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0.0, 'e': 0.0}",20,16,6.899797802412383,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0.0, 'e': 0.0}",25,0,-6.585307433836618,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
6,True,"{'a': 0.0, 'e': 0.0}",20,2,26.84887724253731,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0.0, 'e': 0.0}",20,0,26.067569209433348,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
8,True,"{'a': 0.0, 'e': 0.0}",20,0,26.4472116306811,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
9,True,"{'a': 0.0, 'e': 0.0}",25,11,31.56325917358671,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0.0, 'e': 0.0}",20,0,29.077438907917955,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
