trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
102,False,"{'a': 0.001, 'e': 0.6939999999999997}",20,3,-66.63255835861226,"{0: 11, 1: 0, 2: 5, 3: 0, 4: 1}",1
103,False,"{'a': 0.001, 'e': 0.6909999999999997}",25,0,-20.812268855423493,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
104,False,"{'a': 0.001, 'e': 0.6879999999999997}",20,2,-58.9771221131707,"{0: 10, 1: 3, 2: 4, 3: 1, 4: 0}",1
105,False,"{'a': 0.001, 'e': 0.6849999999999997}",30,0,-128.02289879574042,"{0: 21, 1: 4, 2: 1, 3: 2, 4: 2}",0
106,False,"{'a': 0.001, 'e': 0.6819999999999997}",30,0,-121.22220659968345,"{0: 18, 1: 3, 2: 7, 3: 1, 4: 1}",0
107,False,"{'a': 0.001, 'e': 0.6789999999999997}",25,0,-100.70285193492118,"{0: 15, 1: 2, 2: 7, 3: 0, 4: 1}",0
108,False,"{'a': 0.001, 'e': 0.6759999999999997}",25,0,-71.76555474999265,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
109,False,"{'a': 0.001, 'e': 0.6729999999999997}",20,1,-96.02155296031822,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 1}",1
110,False,"{'a': 0.001, 'e': 0.6699999999999997}",20,0,-51.14032460028565,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
111,False,"{'a': 0.001, 'e': 0.6669999999999997}",20,0,-64.11735751476708,"{0: 16, 1: 1, 2: 0, 3: 2, 4: 1}",1
112,False,"{'a': 0.001, 'e': 0.6639999999999997}",20,7,-113.2508453327453,"{0: 7, 1: 2, 2: 1, 3: 1, 4: 2}",1
113,False,"{'a': 0.001, 'e': 0.6609999999999997}",25,0,-122.38751189675278,"{0: 18, 1: 4, 2: 0, 3: 0, 4: 3}",0
114,False,"{'a': 0.001, 'e': 0.6579999999999997}",30,0,-51.37655657988692,"{0: 24, 1: 0, 2: 5, 3: 0, 4: 1}",1
115,False,"{'a': 0.001, 'e': 0.6549999999999997}",25,0,-69.67372368211225,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
116,False,"{'a': 0.001, 'e': 0.6519999999999997}",20,0,-64.90551676692212,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
117,False,"{'a': 0.001, 'e': 0.6489999999999997}",25,0,-128.20173143694836,"{0: 15, 1: 2, 2: 4, 3: 3, 4: 1}",0
118,False,"{'a': 0.001, 'e': 0.6459999999999997}",20,0,-42.325694501119386,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
119,False,"{'a': 0.001, 'e': 0.6429999999999997}",20,10,-41.777091516882834,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 1}",1
120,False,"{'a': 0.001, 'e': 0.6399999999999997}",20,0,-80.14062195353524,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
121,False,"{'a': 0.001, 'e': 0.6369999999999997}",20,0,-90.12434716394492,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
122,False,"{'a': 0.001, 'e': 0.6339999999999997}",25,8,-7.1208250277320495,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
123,False,"{'a': 0.001, 'e': 0.6309999999999997}",30,10,-72.65953351368728,"{0: 12, 1: 2, 2: 4, 3: 2, 4: 0}",1
124,False,"{'a': 0.001, 'e': 0.6279999999999997}",20,0,-53.33728944891885,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
125,False,"{'a': 0.001, 'e': 0.6249999999999997}",20,0,-32.7995372997146,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
126,False,"{'a': 0.001, 'e': 0.6219999999999997}",20,11,-4.792716599881128,"{0: 6, 1: 3, 2: 0, 3: 0, 4: 0}",1
127,False,"{'a': 0.001, 'e': 0.6189999999999997}",25,12,-28.702138430759693,"{0: 9, 1: 1, 2: 2, 3: 1, 4: 0}",1
128,False,"{'a': 0.001, 'e': 0.6159999999999997}",20,0,-34.31405997269464,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
129,False,"{'a': 0.001, 'e': 0.6129999999999997}",35,0,-150.66633843725592,"{0: 28, 1: 0, 2: 3, 3: 0, 4: 4}",0
130,False,"{'a': 0.001, 'e': 0.6099999999999997}",20,8,-50.4206314371952,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 1}",1
131,False,"{'a': 0.001, 'e': 0.6069999999999997}",30,0,-76.34358055267434,"{0: 23, 1: 1, 2: 4, 3: 1, 4: 1}",0
132,False,"{'a': 0.001, 'e': 0.6039999999999996}",25,0,-123.17976729729999,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
133,False,"{'a': 0.001, 'e': 0.6009999999999996}",30,14,-45.412886365459265,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
134,False,"{'a': 0.001, 'e': 0.5979999999999996}",25,0,-58.20312729463164,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
135,False,"{'a': 0.001, 'e': 0.5949999999999996}",25,0,-107.96567390216072,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
136,False,"{'a': 0.001, 'e': 0.5919999999999996}",30,0,-60.983955530934665,"{0: 24, 1: 1, 2: 3, 3: 1, 4: 1}",0
137,False,"{'a': 0.001, 'e': 0.5889999999999996}",20,0,-67.50702772486561,"{0: 14, 1: 0, 2: 3, 3: 3, 4: 0}",0
138,False,"{'a': 0.001, 'e': 0.5859999999999996}",20,0,-39.27790215734875,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
139,False,"{'a': 0.001, 'e': 0.5829999999999996}",30,0,-29.838726676622045,"{0: 25, 1: 0, 2: 4, 3: 1, 4: 0}",0
140,False,"{'a': 0.001, 'e': 0.5799999999999996}",20,0,-65.14148307440222,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
141,False,"{'a': 0.001, 'e': 0.5769999999999996}",20,3,-55.00170940963989,"{0: 11, 1: 2, 2: 2, 3: 2, 4: 0}",1
142,False,"{'a': 0.001, 'e': 0.5739999999999996}",30,0,-23.249008266455753,"{0: 25, 1: 1, 2: 3, 3: 1, 4: 0}",0
143,False,"{'a': 0.001, 'e': 0.5709999999999996}",20,0,19.211190357385114,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
144,False,"{'a': 0.001, 'e': 0.5679999999999996}",20,0,-2.3892849559027685,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
145,False,"{'a': 0.001, 'e': 0.5649999999999996}",20,3,-41.53262224296596,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
146,False,"{'a': 0.001, 'e': 0.5619999999999996}",20,11,8.313243599574031,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
147,False,"{'a': 0.001, 'e': 0.5589999999999996}",25,0,-38.01485185230704,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
148,False,"{'a': 0.001, 'e': 0.5559999999999996}",30,0,-39.977519626420204,"{0: 24, 1: 1, 2: 3, 3: 2, 4: 0}",0
149,False,"{'a': 0.001, 'e': 0.5529999999999996}",20,0,-5.446499132749999,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
150,False,"{'a': 0.001, 'e': 0.5499999999999996}",25,0,-71.31191088331346,"{0: 18, 1: 0, 2: 4, 3: 3, 4: 0}",0
151,False,"{'a': 0.001, 'e': 0.5469999999999996}",20,0,-79.46809708021537,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
152,False,"{'a': 0.001, 'e': 0.5439999999999996}",20,14,10.945845188502679,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
